phone_number,account_age_days,is_verified_customer,total_orders,total_returns,return_rate,refund_requests,high_value_orders,avg_order_value,order_cancellations,purchase_frequency_per_month,devices_sold_on_platform,device_condition_mismatch,fake_invoice_flag,imei_mismatch_attempts,wrong_item_returned_count,device_value_mismatch_score,multiple_addresses_flag,multiple_accounts_linked,shared_phone_number_flag,previous_blacklist_flag,ip_reputation_score,payment_failures,chargeback_count,cod_orders,prepaid_orders,fraud_attempts,return_fraud_suspected,suspicious_activity_score,dispute_tickets_raised,liability_score,risk_category
7869122020,2276,1,14,1,0.071,0,4,11843,1,0.185,1,1,0,0,0,0.014,1,0,0,0,1.0,2,0,1,13,0,0,0.347,0,90,low_risk
8242920806,330,1,23,1,0.043,1,7,10618,0,2.091,8,3,0,0,0,0.025,0,0,0,0,1.0,3,0,1,22,0,0,0.0,1,73,low_risk
8769579332,1022,1,20,0,0.0,0,6,11599,1,0.587,2,1,0,0,0,0.009,0,0,0,0,0.816,1,0,3,17,0,0,0.093,0,93,low_risk
6757762410,481,1,23,2,0.087,2,8,13432,1,1.435,4,1,0,1,0,0.231,0,0,0,0,1.0,2,0,1,22,1,1,0.176,0,71,low_risk
8331278150,1087,1,30,3,0.1,1,9,6485,1,0.828,1,0,0,1,0,0.203,0,0,0,0,0.922,4,0,5,25,2,1,0.074,1,77,low_risk
9802676656,509,1,32,3,0.094,2,15,14468,0,1.886,7,2,0,2,0,0.209,0,0,0,0,0.731,3,0,6,26,0,0,0.036,0,82,low_risk
8889997853,491,0,8,0,0.0,0,2,8234,0,0.489,2,1,0,0,0,0.19,0,0,0,0,0.995,0,0,3,5,0,0,0.0,0,56,medium_risk
6171689376,570,1,23,0,0.0,0,10,10948,0,1.211,5,0,0,1,0,0.027,0,0,0,0,0.657,2,1,1,22,1,1,0.0,1,68,medium_risk
7207843103,390,1,25,1,0.04,0,8,11595,0,1.923,1,0,0,0,0,0.144,0,0,0,0,1.0,5,1,3,22,3,1,0.006,1,67,medium_risk
8780341120,744,1,8,1,0.125,0,1,10847,0,0.323,2,2,0,0,0,0.229,0,0,1,0,0.807,1,1,4,4,1,1,0.056,1,27,high_risk
9036282414,1409,1,25,1,0.04,1,4,11616,0,0.532,4,1,0,0,0,0.079,0,0,0,0,1.0,1,0,1,24,0,0,0.049,0,87,low_risk
7784539694,601,1,22,1,0.045,0,6,18365,0,1.098,2,1,0,2,0,0.359,0,0,0,0,0.812,1,1,1,21,0,0,0.058,0,76,low_risk
6011349323,548,1,26,2,0.077,1,9,14116,0,1.423,4,0,0,0,0,0.029,0,1,0,0,0.896,1,2,2,24,1,1,0.0,0,66,medium_risk
7425312096,726,1,3,0,0.0,0,1,8095,0,0.124,1,0,0,0,0,0.172,0,0,0,0,0.729,1,0,2,1,0,0,0.117,0,66,medium_risk
6640286642,95,1,7,1,0.143,0,1,8324,1,2.211,2,1,0,0,0,0.59,1,0,1,0,0.805,0,2,3,4,0,0,0.196,0,40,high_risk
7335567878,1945,1,26,1,0.038,1,13,7616,0,0.401,4,0,0,0,0,0.143,0,0,0,0,0.755,1,0,4,22,0,0,0.061,1,91,low_risk
6262498725,1366,1,30,0,0.0,0,7,7334,1,0.659,5,1,0,0,0,0.21,0,0,0,0,0.84,5,0,0,30,0,0,0.047,0,90,low_risk
6935772500,1201,1,34,2,0.059,1,13,12861,0,0.849,3,0,0,1,0,0.196,0,0,0,0,1.0,6,0,3,31,1,1,0.0,0,82,low_risk
8089894631,449,1,34,1,0.029,1,11,13986,0,2.272,5,1,0,1,0,0.074,0,0,0,0,1.0,3,1,6,28,1,1,0.0,0,67,medium_risk
8516331825,30,1,19,9,0.474,5,3,3393,2,19.0,1,1,0,0,1,0.082,0,0,0,0,0.609,5,0,6,13,0,0,0.121,1,54,medium_risk
7878689846,30,1,32,0,0.0,0,13,15899,1,32.0,7,3,0,0,0,0.141,0,0,0,0,0.918,3,0,2,30,1,1,0.0,0,61,medium_risk
8406843438,480,1,34,2,0.059,1,13,14051,1,2.125,6,2,0,0,0,0.033,0,0,0,0,0.744,4,0,2,32,1,1,0.05,3,66,medium_risk
9974446962,105,1,14,3,0.214,0,2,6819,1,4.0,2,1,0,1,0,0.157,0,0,0,0,0.72,2,2,1,13,0,0,0.061,0,41,medium_risk
6793386670,514,1,37,0,0.0,0,14,15657,0,2.16,9,2,0,0,0,0.191,0,0,0,0,0.884,1,1,5,32,0,0,0.0,1,73,low_risk
6094821164,821,1,25,1,0.04,0,11,11122,0,0.914,0,1,0,1,0,0.115,0,0,0,0,0.929,4,0,2,23,0,0,0.0,0,87,low_risk
9416615439,128,0,11,1,0.091,0,0,2166,5,2.578,4,1,0,0,0,0.735,0,1,0,0,0.404,2,1,6,5,0,0,0.573,0,6,high_risk
7774384315,1079,1,28,1,0.036,1,10,12040,0,0.778,3,1,0,1,0,0.016,0,0,0,0,0.992,3,0,3,25,1,1,0.021,1,75,low_risk
6505460215,325,1,10,1,0.1,1,6,6246,2,0.923,0,2,0,0,0,0.239,0,1,0,0,0.868,1,0,2,8,0,0,0.0,1,49,medium_risk
6235444079,128,0,7,3,0.429,3,0,1797,3,1.641,5,1,0,0,0,0.607,0,0,0,0,0.442,1,0,3,4,0,0,0.357,0,13,high_risk
7569937083,691,1,36,2,0.056,1,12,9265,2,1.563,7,0,0,2,0,0.468,0,0,0,0,0.906,4,0,5,31,0,0,0.106,1,92,low_risk
7819746456,690,1,22,1,0.045,1,12,13899,0,0.957,4,1,0,0,0,0.033,0,0,0,0,0.85,0,1,2,20,0,0,0.003,0,74,low_risk
6500094558,465,1,16,1,0.062,0,3,5504,1,1.032,3,0,0,0,0,0.247,0,0,0,0,0.542,3,1,2,14,0,0,0.0,1,56,medium_risk
6902380727,912,1,24,1,0.042,0,8,7517,1,0.789,7,0,0,1,0,0.175,0,0,0,0,0.958,5,0,2,22,0,0,0.139,2,87,low_risk
7516568985,791,1,4,0,0.0,0,1,6803,0,0.152,1,1,0,0,0,0.097,0,0,0,0,1.0,1,0,0,4,0,0,0.004,0,61,medium_risk
8795914438,241,0,2,1,0.5,0,0,1853,2,0.249,2,5,1,0,0,0.458,0,0,1,0,0.1,2,0,1,1,2,1,0.603,0,0,high_risk
6165267375,510,1,27,1,0.037,0,11,12263,0,1.588,5,0,0,1,0,0.301,0,0,0,0,0.736,2,0,4,23,0,0,0.116,0,94,low_risk
6759753126,512,1,29,1,0.034,0,11,10647,0,1.699,3,0,0,0,0,0.005,0,0,0,0,0.872,1,0,2,27,0,0,0.079,0,96,low_risk
8558480246,30,0,7,0,0.0,0,0,12019,0,7.0,2,1,0,0,0,0.38,0,0,1,0,0.638,1,0,4,3,0,0,0.026,0,44,medium_risk
7434048295,153,1,16,0,0.0,0,6,9288,1,3.137,1,1,0,0,0,0.163,0,0,0,0,0.743,2,1,3,13,0,0,0.0,0,79,low_risk
6595565717,1498,1,26,0,0.0,0,13,11715,0,0.521,7,0,1,0,0,0.082,0,0,0,0,0.875,4,2,6,20,1,1,0.116,0,65,medium_risk
9184228496,891,1,26,1,0.038,1,9,10748,0,0.875,4,2,0,1,0,0.283,0,0,0,0,0.787,5,1,1,25,0,0,0.047,0,76,low_risk
7507025790,755,1,34,1,0.029,0,12,12550,0,1.351,4,0,0,1,0,0.288,0,0,0,0,0.97,2,0,3,31,0,0,0.057,0,96,low_risk
9932047624,678,1,5,1,0.2,1,1,11754,1,0.221,0,1,0,0,0,0.367,0,0,0,0,0.724,0,0,3,2,0,0,0.0,1,54,medium_risk
6752601611,354,1,9,2,0.222,1,0,9987,1,0.763,0,2,0,0,0,0.415,0,0,0,0,0.775,1,0,2,7,0,0,0.077,0,54,medium_risk
7693869953,428,1,9,4,0.444,2,0,3204,4,0.631,4,4,0,1,3,0.492,1,1,0,0,0.513,2,1,1,8,2,1,0.624,0,0,high_risk
9477886965,739,1,19,2,0.105,2,3,5038,1,0.771,3,1,1,0,0,0.504,0,0,0,0,0.886,2,1,3,16,2,1,0.152,0,28,high_risk
6707185463,619,1,28,4,0.143,2,10,13704,0,1.357,7,1,0,1,0,0.042,0,0,0,0,0.77,4,0,2,26,1,1,0.0,1,70,medium_risk
6970027710,566,1,19,1,0.053,0,6,11285,0,1.007,2,2,0,0,0,0.121,0,0,0,0,0.741,1,0,1,18,0,0,0.0,0,81,low_risk
9146994094,938,1,11,0,0.0,0,6,15796,0,0.352,0,0,0,2,0,0.264,0,0,0,0,0.734,0,0,0,11,0,0,0.046,0,93,low_risk
7802406099,369,0,1,0,0.0,0,0,6594,0,0.081,0,3,0,0,0,0.128,0,0,0,0,0.843,0,0,0,1,0,0,0.0,0,44,medium_risk
8208698889,1311,1,14,0,0.0,0,7,13483,0,0.32,3,1,0,1,0,0.164,0,0,0,0,0.871,0,1,0,14,1,1,0.109,0,69,medium_risk
6655295954,956,1,27,1,0.037,0,9,16178,0,0.847,5,0,0,0,0,0.333,0,0,0,0,0.893,3,0,1,26,0,0,0.035,0,90,low_risk
9394638389,1796,1,20,1,0.05,1,8,12859,0,0.334,2,1,0,0,0,0.485,0,0,0,0,0.816,4,0,2,18,0,0,0.0,0,90,low_risk
6669012228,893,1,24,3,0.125,2,8,9212,1,0.806,2,2,0,0,0,0.144,0,0,0,0,0.883,3,0,2,22,0,0,0.003,1,78,low_risk
8100561176,701,1,15,5,0.333,4,4,12325,0,0.642,2,2,0,1,1,0.701,0,0,0,0,0.706,1,0,3,12,0,0,0.056,0,52,medium_risk
9634736118,30,1,6,3,0.5,2,4,5853,2,6.0,1,3,0,0,0,0.223,0,0,0,0,0.467,0,1,1,5,0,0,0.03,0,25,high_risk
7726033738,363,1,16,1,0.062,1,3,8237,0,1.322,2,2,0,0,0,0.404,0,0,0,0,0.687,3,0,2,14,0,0,0.004,0,53,medium_risk
7969473954,551,1,10,3,0.3,2,1,3723,3,0.544,2,0,0,1,0,0.071,0,0,0,0,0.661,1,0,2,8,0,0,0.056,1,60,medium_risk
7275309027,50,1,7,4,0.571,3,0,2403,3,4.2,0,3,0,2,1,0.93,0,0,0,0,0.218,2,0,3,4,0,1,0.465,0,5,high_risk
9104078135,1005,0,16,2,0.125,0,7,11306,0,0.478,1,1,0,0,1,0.372,1,0,0,0,0.839,3,0,3,13,3,1,0.136,0,44,medium_risk
8406641188,456,1,4,0,0.0,0,1,4758,0,0.263,1,1,0,0,0,0.162,0,0,0,0,0.63,0,0,2,2,0,0,0.057,0,63,medium_risk
8336404320,1049,1,30,1,0.033,1,10,10073,0,0.858,7,0,0,0,0,0.382,0,0,0,0,0.803,3,0,3,27,0,0,0.0,1,97,low_risk
6327655180,302,1,9,2,0.222,0,1,12350,0,0.894,3,1,0,1,0,0.204,0,0,0,0,0.718,0,0,2,7,0,0,0.024,0,55,medium_risk
9382810610,632,1,25,3,0.12,1,6,10365,2,1.187,3,0,0,1,1,0.119,0,0,0,0,0.92,1,0,2,23,0,0,0.08,0,94,low_risk
8872109351,1022,1,12,0,0.0,0,1,9778,0,0.352,0,0,0,0,0,0.171,0,0,0,0,0.941,1,1,2,10,0,0,0.0,0,85,low_risk
9540966431,447,1,24,0,0.0,0,8,9973,2,1.611,2,0,0,0,0,0.043,0,0,0,0,0.702,2,0,2,22,0,0,0.119,0,94,low_risk
9678510120,244,1,32,3,0.094,1,11,14066,1,3.934,4,0,0,2,0,0.069,0,0,0,0,0.996,4,0,6,26,2,1,0.112,0,82,low_risk
6685714866,701,1,24,2,0.083,1,7,17359,0,1.027,3,1,0,0,0,0.1,0,0,0,0,0.77,3,0,2,22,0,0,0.0,1,83,low_risk
8218383700,571,0,30,3,0.1,0,9,11810,1,1.576,5,1,0,0,0,0.031,0,0,0,0,0.981,4,0,2,28,1,1,0.0,2,67,medium_risk
8556692882,952,1,29,0,0.0,0,13,10824,1,0.914,5,2,0,0,0,0.253,0,0,0,0,1.0,7,0,2,27,2,1,0.12,0,69,medium_risk
8635545616,701,1,26,4,0.154,1,12,11283,0,1.113,2,1,0,1,0,0.01,0,0,0,0,0.851,2,0,1,25,3,1,0.0,1,69,medium_risk
8694240426,396,1,28,3,0.107,1,11,9239,1,2.121,1,0,0,0,0,0.203,0,0,0,0,0.881,3,0,1,27,0,0,0.0,0,92,low_risk
7355302259,486,1,28,0,0.0,0,11,8780,0,1.728,4,2,0,0,0,0.45,0,0,0,0,1.0,5,0,3,25,0,0,0.0,1,79,low_risk
9156201403,606,1,4,0,0.0,0,1,8451,0,0.198,1,2,1,0,0,0.46,0,0,0,0,0.729,0,0,1,3,0,0,0.136,0,48,medium_risk
8505707712,649,1,21,2,0.095,2,8,10399,0,0.971,5,1,0,2,0,0.042,0,0,0,0,0.901,2,0,1,20,0,0,0.0,1,84,low_risk
7748337470,249,1,4,0,0.0,0,2,9402,1,0.482,1,2,0,0,0,0.285,0,0,0,0,0.824,0,0,1,3,0,0,0.0,0,49,medium_risk
7477629962,60,0,11,1,0.091,0,0,1217,2,5.5,2,4,0,0,0,0.282,0,0,0,0,0.296,3,1,4,7,1,1,0.388,0,0,high_risk
8587343575,663,1,31,0,0.0,0,13,15748,3,1.403,4,3,0,0,0,0.033,0,0,0,0,0.845,3,0,0,31,3,1,0.0,2,59,medium_risk
6869291445,940,1,28,3,0.107,2,11,8942,2,0.894,5,0,0,0,0,0.076,0,0,0,0,0.939,3,0,3,25,1,1,0.094,0,78,low_risk
6468266632,30,0,8,4,0.5,3,0,3497,4,8.0,1,4,0,1,1,0.414,0,0,0,0,0.356,4,2,3,5,0,1,0.363,0,0,high_risk
6537557470,191,1,7,2,0.286,0,2,4075,3,1.099,3,4,0,2,1,0.175,0,0,0,0,0.416,4,2,2,5,1,1,0.276,0,0,high_risk
7917044110,375,1,25,1,0.04,1,7,11925,0,2.0,5,2,0,0,0,0.103,0,0,0,0,0.705,2,0,0,25,0,0,0.0,0,81,low_risk
9529371895,1044,1,25,0,0.0,0,9,13580,1,0.718,6,0,0,4,0,0.273,0,0,0,0,1.0,4,1,3,22,0,0,0.007,1,87,low_risk
6803698002,70,0,19,3,0.158,3,1,7146,1,8.143,1,2,0,0,0,0.016,0,0,0,0,0.759,2,0,6,13,0,0,0.017,0,47,medium_risk
7544824616,471,1,7,1,0.143,1,3,12029,1,0.446,1,1,0,0,0,0.22,0,0,0,0,0.75,0,0,3,4,0,0,0.091,0,62,medium_risk
9061624805,474,0,14,2,0.143,2,5,8247,3,0.886,3,3,0,0,0,0.265,0,0,0,0,0.696,1,1,4,10,0,0,0.01,0,32,high_risk
9698380356,1471,1,10,2,0.2,0,5,8237,2,0.204,2,0,0,0,0,0.237,0,0,0,0,0.847,1,0,0,10,0,0,0.0,0,91,low_risk
6086848457,995,1,39,0,0.0,0,21,11901,2,1.176,6,0,0,1,0,0.133,0,0,0,0,1.0,8,0,6,33,1,1,0.141,0,81,low_risk
6921457303,762,1,35,1,0.029,0,10,16480,1,1.378,10,0,0,3,0,0.119,0,0,0,0,0.828,3,0,5,30,0,0,0.0,2,90,low_risk
7719731309,93,1,5,3,0.6,2,3,6115,0,1.613,1,1,0,1,0,0.537,0,0,0,0,0.861,2,0,1,4,0,0,0.016,0,46,medium_risk
8623272619,482,1,13,0,0.0,0,5,13675,1,0.809,0,0,0,0,0,0.284,0,0,0,0,0.946,0,1,0,13,1,1,0.0,0,70,medium_risk
6527753284,427,1,9,3,0.333,1,2,6980,3,0.632,0,2,0,1,0,0.181,0,0,0,0,0.733,2,0,2,7,0,0,0.0,2,39,high_risk
9862574171,1459,1,30,2,0.067,2,10,11893,2,0.617,4,0,0,1,0,0.096,0,0,0,0,0.9,3,0,4,26,0,0,0.0,0,95,low_risk
7044056881,604,1,22,1,0.045,1,6,11224,0,1.093,2,0,0,2,0,0.311,0,0,0,0,0.911,2,1,3,19,1,1,0.017,1,68,medium_risk
9836409712,315,1,31,1,0.032,0,15,9393,1,2.952,3,1,0,0,0,0.636,0,0,0,0,1.0,2,0,0,31,1,1,0.0,1,78,low_risk
6649310258,1034,1,32,2,0.062,1,15,12392,0,0.928,6,0,0,0,0,0.199,0,0,0,0,1.0,4,0,1,31,0,0,0.115,1,89,low_risk
6842266296,634,0,9,2,0.222,2,5,4585,1,0.426,2,3,1,0,0,0.056,0,0,0,0,0.775,1,0,3,6,0,0,0.002,1,32,high_risk
8724976015,674,0,2,0,0.0,0,0,9317,1,0.089,0,1,0,0,0,0.049,0,0,0,0,0.76,0,0,0,2,0,0,0.129,0,59,medium_risk
8746962054,108,1,40,3,0.075,2,16,18136,0,11.111,5,1,0,0,0,0.101,0,0,0,0,0.886,4,0,2,38,1,1,0.012,1,73,low_risk
6042543788,1193,1,34,0,0.0,0,12,13107,0,0.855,3,0,0,0,0,0.077,0,0,0,0,0.929,7,2,6,28,1,1,0.0,0,68,medium_risk
6833804747,465,0,22,5,0.227,3,2,8014,1,1.419,4,2,0,0,0,0.256,0,0,0,0,0.755,4,0,4,18,0,0,0.0,0,43,medium_risk
6117210327,1173,1,30,2,0.067,2,13,10957,0,0.767,2,0,0,0,0,0.012,0,0,0,0,0.952,3,0,3,27,1,1,0.132,0,76,low_risk
6495081368,800,1,5,0,0.0,0,1,8045,1,0.188,0,2,0,0,0,0.166,0,0,0,0,0.529,0,0,0,5,0,0,0.038,0,57,medium_risk
9291781252,1160,1,19,2,0.105,0,4,12287,1,0.491,3,2,0,0,0,0.139,0,0,0,0,0.874,0,1,3,16,0,0,0.017,0,63,medium_risk
7552176800,641,1,23,1,0.043,0,10,16403,0,1.076,5,2,0,0,0,0.163,0,0,0,0,0.747,2,1,5,18,1,1,0.0,0,60,medium_risk
6041382788,591,0,14,2,0.143,1,3,4371,5,0.711,0,0,0,0,0,0.06,0,0,0,0,0.841,1,1,3,11,0,0,0.0,0,50,medium_risk
7772003881,1404,1,21,1,0.048,0,9,11703,0,0.449,2,0,0,1,1,0.409,0,0,0,0,0.942,1,0,2,19,0,0,0.236,1,93,low_risk
7604947825,473,0,20,1,0.05,0,10,13131,0,1.268,1,0,0,1,0,0.081,0,0,0,0,0.942,0,0,2,18,0,0,0.097,0,83,low_risk
8658930395,388,1,24,0,0.0,0,12,13197,0,1.856,1,2,0,1,0,0.368,0,0,0,0,0.784,5,0,5,19,0,0,0.0,0,82,low_risk
6521789932,921,1,34,1,0.029,1,10,18524,1,1.107,4,2,0,2,0,0.191,0,0,0,0,0.903,4,0,1,33,0,0,0.0,0,78,low_risk
8901755075,838,1,17,2,0.118,1,6,10750,0,0.609,2,2,0,1,0,0.301,0,0,0,0,0.966,0,0,3,14,1,1,0.0,0,61,medium_risk
9252397665,649,1,20,0,0.0,0,8,6909,0,0.924,3,2,0,0,0,0.16,0,0,0,0,0.873,2,0,2,18,1,1,0.0,1,65,medium_risk
9802708086,175,0,3,2,0.667,0,0,3580,3,0.514,1,2,0,0,2,0.187,1,0,1,0,0.616,1,0,1,2,0,0,0.598,1,0,high_risk
9589349126,487,1,13,2,0.154,1,3,12494,3,0.801,2,1,0,1,1,0.071,0,0,0,0,0.869,2,0,4,9,1,1,0.021,1,49,medium_risk
6722001685,204,1,18,3,0.167,2,5,7585,0,2.647,1,2,0,1,2,0.057,1,0,0,0,0.935,0,0,5,13,0,0,0.313,0,54,medium_risk
6336050395,907,1,22,0,0.0,0,6,17097,3,0.728,3,0,0,0,0,0.177,0,0,0,0,0.752,3,0,5,17,1,1,0.0,0,85,low_risk
7149329561,814,0,5,0,0.0,0,1,10778,0,0.184,0,2,0,0,0,0.082,0,0,0,0,0.801,1,0,0,5,0,0,0.0,0,52,medium_risk
9590935282,392,1,23,0,0.0,0,10,10088,0,1.76,4,1,0,0,0,0.352,0,0,0,0,0.671,5,0,0,23,0,0,0.118,0,87,low_risk
9349791312,951,1,31,1,0.032,1,10,15029,0,0.978,4,0,0,3,0,0.235,0,0,0,0,0.847,2,1,2,29,0,0,0.165,0,85,low_risk
8641531213,499,1,28,1,0.036,1,14,8965,0,1.683,7,0,0,0,0,0.352,0,0,0,0,0.865,4,0,0,28,0,0,0.05,1,93,low_risk
9273929882,263,1,3,2,0.667,2,0,1709,3,0.342,3,3,0,1,0,0.91,1,0,0,0,0.642,0,0,2,1,0,0,0.696,0,4,high_risk
9362986557,176,1,26,0,0.0,0,7,14712,0,4.432,6,0,0,1,0,0.278,0,0,0,0,0.971,2,0,4,22,0,0,0.093,1,89,low_risk
6227236611,877,1,4,1,0.25,1,0,5137,0,0.137,2,2,0,0,0,0.398,0,0,0,0,0.647,0,0,1,3,0,0,0.0,0,50,medium_risk
9456201015,322,1,14,8,0.571,6,3,8209,3,1.304,1,2,0,0,0,0.141,0,0,0,0,0.66,1,0,2,12,0,0,0.0,0,39,high_risk
7677961843,92,0,1,1,1.0,1,0,2582,1,0.326,2,5,0,0,1,0.581,0,0,0,0,0.48,2,0,0,1,2,1,0.309,0,0,high_risk
7793053669,624,1,8,0,0.0,0,0,5097,0,0.385,2,2,0,0,0,0.13,0,0,0,0,0.607,1,0,1,7,0,0,0.121,0,51,medium_risk
8486947915,1528,1,21,1,0.048,1,11,11499,0,0.412,3,1,0,0,0,0.136,0,0,0,0,1.0,6,0,2,19,1,1,0.0,1,70,medium_risk
9630245212,1106,1,28,1,0.036,1,7,8758,2,0.759,7,1,0,0,0,0.369,0,0,0,0,0.81,2,1,2,26,1,1,0.0,0,66,medium_risk
8427682787,561,0,23,5,0.217,3,5,7609,1,1.23,6,2,0,1,0,0.291,0,0,0,0,0.754,2,0,4,19,1,1,0.0,2,31,high_risk
6598180950,508,1,9,0,0.0,0,1,4210,1,0.531,2,2,0,0,0,0.242,0,0,0,0,0.598,0,0,1,8,1,1,0.116,0,39,high_risk
6233994536,1118,1,26,0,0.0,0,10,9023,1,0.698,6,0,0,0,0,0.119,0,0,0,0,0.944,4,1,4,22,1,1,0.009,0,71,low_risk
8173590139,360,0,11,1,0.091,1,1,4706,1,0.917,3,0,0,0,0,0.295,0,0,0,0,0.965,0,0,1,10,0,0,0.083,0,56,medium_risk
6800697627,30,1,9,2,0.222,0,0,7503,1,9.0,1,1,0,1,1,0.03,0,0,0,0,0.877,0,0,2,7,0,0,0.0,0,57,medium_risk
6747184255,543,1,17,2,0.118,1,2,5418,1,0.939,4,0,0,1,0,0.241,0,0,0,0,0.704,4,0,3,14,0,0,0.052,0,64,medium_risk
8671098917,102,0,7,1,0.143,1,2,2993,4,2.059,1,3,1,1,0,0.117,0,0,0,0,0.367,2,1,3,4,2,1,0.44,0,0,high_risk
7924182611,339,1,22,2,0.091,1,9,11846,2,1.947,3,0,1,1,0,0.157,0,0,0,0,0.701,0,0,2,20,1,1,0.262,1,73,low_risk
8021339046,448,1,32,0,0.0,0,17,17493,0,2.143,3,0,0,0,0,0.041,0,0,0,0,0.9,5,0,2,30,0,0,0.062,3,87,low_risk
9835809079,440,1,36,0,0.0,0,18,10258,1,2.455,6,0,0,1,0,0.033,0,0,0,0,1.0,3,0,3,33,2,1,0.0,1,80,low_risk
8809647593,432,1,6,2,0.333,1,2,10548,0,0.417,1,1,0,0,0,0.283,0,0,0,0,0.697,1,0,2,4,0,0,0.101,0,54,medium_risk
8201846314,474,1,17,0,0.0,0,9,8647,0,1.076,2,1,0,0,0,0.375,0,0,0,0,1.0,3,0,1,16,0,0,0.0,0,86,low_risk
6874603623,303,1,10,3,0.3,2,2,4269,0,0.99,0,3,0,0,0,0.219,0,0,0,0,0.841,0,1,3,7,0,0,0.0,1,31,high_risk
6719022616,563,1,16,1,0.062,1,3,13984,1,0.853,2,1,0,0,0,0.032,0,0,0,0,0.799,1,1,0,16,1,1,0.154,0,68,medium_risk
7093764680,150,1,13,0,0.0,0,3,5478,0,2.6,4,0,0,0,0,0.288,0,0,0,0,0.891,3,0,0,13,0,0,0.0,0,93,low_risk
7042900618,924,1,14,0,0.0,0,8,12671,0,0.455,1,1,0,0,0,0.12,0,0,0,0,0.721,2,2,0,14,0,0,0.028,1,78,low_risk
9690032579,863,1,19,1,0.053,1,3,10862,0,0.66,2,0,0,0,0,0.138,0,0,0,0,0.746,3,0,2,17,0,0,0.0,0,91,low_risk
8058817326,30,1,1,1,1.0,0,0,2157,1,1.0,2,2,0,1,0,0.471,0,1,0,0,0.553,0,0,0,1,3,1,0.39,0,0,high_risk
6538241369,1051,1,12,2,0.167,1,4,4345,0,0.343,4,1,0,0,0,0.258,0,0,0,0,0.901,2,0,4,8,2,1,0.0,0,41,medium_risk
6546862623,1043,1,33,2,0.061,2,8,13879,0,0.949,6,2,0,2,1,0.041,0,0,0,0,0.915,4,0,3,30,2,1,0.0,1,71,low_risk
7678032557,775,1,39,2,0.051,1,20,14739,1,1.51,7,2,0,1,0,0.27,0,0,0,0,0.967,4,0,3,36,2,1,0.0,1,67,medium_risk
8330227778,390,1,14,0,0.0,0,4,9773,1,1.077,4,1,0,0,0,0.169,0,0,0,0,0.947,4,0,0,14,0,0,0.051,0,93,low_risk
7754326801,280,1,17,3,0.176,2,2,6572,1,1.821,3,3,0,0,0,0.171,0,0,0,0,0.808,1,1,3,14,0,0,0.099,1,35,high_risk
9375050704,431,1,33,2,0.061,0,8,10729,1,2.297,2,3,0,1,0,0.128,0,0,0,0,0.643,3,0,1,32,1,1,0.043,0,62,medium_risk
7573247748,465,0,7,0,0.0,0,2,3727,0,0.452,1,1,0,0,0,0.279,1,0,0,0,0.804,0,0,1,6,0,0,0.242,1,57,medium_risk
9130717775,276,0,1,0,0.0,0,0,1642,1,0.109,0,3,0,0,0,0.623,1,0,0,0,0.362,3,0,0,1,0,0,0.709,1,13,high_risk
9351608916,640,1,22,3,0.136,0,9,8321,0,1.031,0,1,0,0,0,0.196,0,0,0,0,1.0,1,0,2,20,1,1,0.0,0,76,low_risk
7152086893,1374,1,33,2,0.061,1,10,13376,0,0.721,9,0,0,3,0,0.577,0,0,0,0,0.865,4,0,2,31,0,0,0.0,0,100,low_risk
6610764931,60,1,5,2,0.4,2,1,3587,3,2.5,4,1,1,1,1,0.354,1,0,0,0,0.443,4,0,2,3,0,0,0.902,1,17,high_risk
6549891424,242,1,3,0,0.0,0,2,1740,3,0.372,1,0,0,1,0,0.442,0,0,0,0,0.41,0,1,3,0,0,0,0.335,1,30,high_risk
6474503110,266,0,8,2,0.25,0,0,1257,5,0.902,4,5,1,1,0,0.857,0,0,0,0,0.4,3,0,3,5,1,1,0.391,0,0,high_risk
7521749001,633,1,5,0,0.0,0,1,11371,0,0.237,0,0,0,0,0,0.642,0,0,0,0,0.677,0,0,2,3,0,0,0.022,0,68,medium_risk
9211460011,736,1,22,0,0.0,0,7,11572,0,0.897,1,1,0,1,0,0.005,0,0,0,0,0.74,1,0,0,22,0,0,0.0,1,94,low_risk
9089696555,30,0,5,1,0.2,1,1,6993,0,5.0,1,1,0,0,0,0.189,1,0,0,0,0.63,0,0,2,3,0,0,0.288,0,48,medium_risk
9196318654,30,0,9,1,0.111,0,3,4126,0,9.0,0,2,0,0,0,0.173,0,0,0,0,0.586,3,1,3,6,0,0,0.0,0,36,high_risk
8920438562,1223,1,25,1,0.04,1,11,12378,0,0.613,0,3,0,0,0,0.46,0,0,0,0,0.899,4,0,0,25,0,0,0.0,1,75,low_risk
8888001770,1139,1,20,0,0.0,0,9,10072,3,0.527,7,2,0,0,0,0.052,0,0,0,0,0.849,1,0,1,19,0,0,0.006,0,85,low_risk
8592041537,1205,1,26,3,0.115,2,6,8671,0,0.647,4,2,0,0,0,0.184,0,0,0,0,0.745,0,0,0,26,1,1,0.0,0,69,medium_risk
9069583567,209,0,9,2,0.222,2,2,8775,0,1.292,0,0,0,0,0,0.182,0,0,0,0,0.837,2,0,3,6,0,0,0.115,0,60,medium_risk
7665508780,1024,1,23,4,0.174,3,7,11209,2,0.674,1,0,0,0,1,0.388,0,0,0,0,0.834,2,3,9,14,0,0,0.135,0,55,medium_risk
